212,211
214,212
221,223
228,233
239,247
263,276
272,282
283,288
292,286
297,279
304,270
310,258
317,244
320,230
321,224
325,211
329,199
334,185
336,183
340,182
343,187
346,191
350,198
353,206
358,218
364,231
364,233
370,242
377,253
386,272
390,270
393,265
397,256
402,246
408,234
417,217
425,204
434,191
443,179
442,184
449,170
460,157
461,159
461,163
457,170
450,178
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
