234,147
232,149
231,151
230,154
227,161
223,169
221,179
218,192
215,214
226,244
237,259
241,275
252,282
266,288
276,287
287,279
296,266
300,241
307,219
314,198
322,182
329,168
331,155
335,145
338,142
339,142
337,145
337,151
333,159
329,173
325,196
323,228
331,264
345,302
365,330
371,328
385,327
395,312
405,289
412,272
416,242
412,238
422,174
420,167
419,158
420,148
421,138
420,138
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
