321,170
326,162
329,155
334,151
336,150
338,152
340,155
339,162
339,173
340,186
340,204
341,222
346,244
347,274
356,297
364,317
373,331
385,337
396,337
409,325
418,309
425,291
429,268
435,252
441,240
450,240
451,236
443,237
427,161
425,157
424,158
423,164
422,176
422,192
424,212
429,238
433,262
442,291
450,314
464,331
478,350
495,362
511,366
506,374
520,354
545,333
544,324
567,274
570,258
569,253
572,198
572,187
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
