274,160
276,155
278,156
281,153
281,151
283,150
283,150
278,152
270,156
252,166
236,176
216,187
200,198
185,209
173,215
166,220
162,222
161,223
163,225
168,226
173,229
183,231
196,234
213,240
232,247
251,256
269,263
283,268
295,274
303,276
307,280
309,282
