301,91,0,0
307,77,0,0
308,56,0,0
313,55,0,0
322,63,0,0
329,67,0,0
351,77,0,0
377,89,0,0
390,96,0,0
418,114,0,0
432,122,0,0
458,138,0,0
478,151,0,0
492,161,0,0
500,168,0,0
503,172,0,0
499,183,0,0
495,188,0,0
480,199,0,0
471,204,0,0
