296,165
297,166
298,167
302,167
306,168
312,169
320,171
326,172
335,175
346,180
359,187
370,195
384,201
398,207
403,220
417,224
426,230
431,235
432,238
431,240
428,242
424,243
415,245
403,245
393,247
382,250
368,255
351,258
338,264
324,286
312,301
288,288
278,297
261,299
248,304
236,311
226,322
221,323
218,326
217,327
217,327
220,327
221,327
222,326
224,327
223,330
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
