323,129
325,129
329,129
335,129
346,130
359,137
372,144
389,153
406,164
423,176
443,187
462,199
477,209
488,219
493,225
494,229
491,233
484,237
474,240
463,243
444,246
426,250
403,258
377,266
352,274
322,284
291,300
277,333
246,342
218,333
205,336
196,342
191,343
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
