298,77
298,77
298,76
298,78
299,78
300,78
301,78
301,78
304,79
304,78
305,77
293,75
271,68
272,69
249,65
228,66
229,67
225,69
227,75
228,76
239,86
258,97
256,97
276,110
291,125
306,140
308,139
315,150
314,159
314,160
307,165
295,168
296,169
280,168
281,170
265,167
251,164
233,154
236,157
223,147
214,140
215,140
211,136
211,134
211,135
213,134
215,133
215,134
219,130
222,118
220,103
221,101
217,79
215,55
217,52
209,31
201,15
199,12
192,-6
181,-11
177,-15
169,-21
161,-16
159,-15
155,-26
148,-22
146,-19
136,-12
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
