197,148,0,0
225,132,0,0
234,113,0,0
262,57,0,0
272,25,0,0
289,23,0,0
298,27,0,0
307,33,0,0
335,46,0,0
349,54,0,0
381,74,0,0
397,86,0,0
412,99,0,0
445,124,0,0
471,146,0,0
483,167,0,0
484,179,0,0
484,189,0,0
468,210,0,0
452,218,0,0
