174,130
175,126
177,126
179,125
177,125
177,123
178,126
185,130
198,130
216,133
235,139
258,142
283,150
309,158
330,166
347,174
355,181
363,188
365,195
361,200
354,206
340,215
320,225
293,236
261,245
234,259
209,268
192,283
170,289
157,295
145,300
