283,115,338,122
295,87,349,98
299,66,356,82
297,57,356,73
292,57,351,73
287,59,346,75
281,64,339,76
262,75,322,88
236,91,308,102
204,113,270,109
186,127,235,131
210,139,163,191
147,162,202,157
148,168,206,159
160,172,225,167
175,177,243,173
205,178,258,181
242,190,316,201
280,199,350,211
302,205,368,217
