274,129
273,127
271,126
269,128
268,128
267,128
266,129
265,131
260,135
256,141
251,148
245,161
239,174
236,194
233,218
317,317
271,292
262,286
274,289
285,287
298,272
312,262
324,241
331,216
338,197
345,179
349,164
350,151
352,141
352,133
352,128
351,124
350,123
350,126
349,131
347,140
346,147
346,159
347,177
349,197
349,222
357,250
392,310
377,307
388,332
401,340
414,338
427,328
438,315
448,292
456,273
466,253
473,239
485,226
494,222
495,213
502,201
502,191
508,184
517,183
501,174
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
