201,141
203,139
202,137
203,135
202,135
201,134
200,136
199,140
199,144
197,151
193,161
189,174
184,191
179,214
177,236
183,253
254,244
205,245
212,250
230,241
236,256
242,220
257,201
268,178
282,161
298,145
312,129
321,121
330,114
335,112
337,115
336,119
334,128
329,142
324,159
319,180
312,203
307,231
307,255
310,285
357,278
354,279
347,294
350,310
368,293
384,271
402,244
422,217
444,192
462,173
477,157
488,147
502,134
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
