329,148,397,168
336,129,395,129
329,115,390,109
321,109,383,101
299,87,367,86
268,84,337,91
252,91,321,96
218,109,285,110
200,119,271,118
184,126,249,127
153,145,214,143
126,163,184,159
109,179,161,172
103,186,152,175
95,194,143,183
100,196,150,188
109,201,163,194
125,211,182,203
145,222,208,216
158,230,225,223
