221,204
219,199
219,194
217,188
214,183
212,183
210,183
212,185
215,190
218,196
225,203
240,227
242,229
249,240
259,258
269,274
280,294
291,308
298,315
304,314
308,307
310,299
315,284
321,272
326,254
325,235
325,219
327,202
330,186
331,176
334,169
337,169
339,171
342,176
344,183
353,208
359,226
364,242
365,245
373,257
382,272
387,278
392,284
397,286
400,280
403,273
409,261
420,245
434,225
445,210
457,208
466,180
476,166
489,151
501,136
515,119
527,105
537,97
540,97
539,102
536,107
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
