435,196
435,194
430,192
429,192
429,192
430,194
432,206
432,207
438,229
441,261
444,266
455,306
468,349
460,344
471,354
478,352
480,352
483,334
486,309
483,308
484,288
482,276
484,268
481,258
484,251
489,244
487,240
493,235
498,235
498,236
505,249
518,274
516,275
537,289
566,295
570,296
571,308
552,331
552,327
553,327
555,310
556,308
552,300
564,249
557,229
558,210
560,202
561,188
561,180
562,176
562,178
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
