319,180
319,179
322,174
321,174
324,169
324,166
323,166
323,163
319,165
319,164
313,174
300,196
292,221
293,221
287,242
292,265
295,267
301,291
318,318
317,318
327,336
339,354
339,354
347,365
355,367
362,359
362,361
370,341
370,344
377,318
383,293
385,295
389,270
393,247
392,243
398,220
401,198
403,177
403,179
408,161
414,157
415,158
419,162
423,171
423,174
424,191
429,216
456,252
433,256
444,311
495,292
464,297
516,298
532,308
528,311
533,318
529,323
532,328
505,329
513,315
510,317
521,308
572,247
528,241
527,221
527,221
530,200
532,183
530,181
530,166
530,153
531,148
530,149
0,0
0,0
0,0
0,0
0,0
0,0
0,0
