211,302
210,302
210,302
211,303
213,302
214,302
215,302
218,305
219,310
220,311
217,326
214,341
213,342
212,362
208,379
208,377
200,388
191,392
190,391
184,387
182,378
178,362
179,362
174,343
172,321
175,319
169,300
172,301
168,286
165,278
167,278
164,277
164,283
165,295
163,296
163,314
159,332
157,336
151,357
148,378
148,377
145,392
138,393
133,385
132,382
127,361
125,343
128,344
119,320
114,302
116,301
110,289
104,283
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
