510,72,0,0
472,34,0,0
456,19,0,0
426,-5,0,0
400,17,0,0
388,24,0,0
366,47,0,0
351,64,0,0
335,80,0,0
320,98,0,0
305,118,0,0
274,159,0,0
247,198,0,0
225,231,0,0
218,248,0,0
218,251,0,0
223,251,0,0
240,254,0,0
262,258,0,0
301,269,0,0
