319,110
323,106
322,104
319,104
319,103
316,105
316,107
316,108
315,107
306,114
313,152
319,183
319,182
321,193
321,195
322,197
322,197
323,187
318,162
322,135
332,107
346,97
354,91
360,85
365,81
368,76
367,71
362,67
351,65
335,65
317,69
295,76
274,89
256,102
242,116
230,131
225,144
226,150
234,150
248,145
269,140
291,141
314,144
340,153
364,169
382,190
394,216
394,248
389,283
356,309
331,313
306,323
302,362
293,355
284,347
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
