252,177
251,176
249,173
247,170
245,169
242,166
240,166
239,166
238,166
237,168
234,172
228,182
221,201
226,247
247,294
260,341
323,353
329,352
325,357
323,360
276,243
289,215
300,205
308,192
313,180
314,168
319,159
321,165
322,174
321,189
319,214
328,253
360,328
365,377
367,386
370,377
373,368
377,354
381,333
382,310
387,278
397,283
410,289
414,284
423,283
420,153
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
