255,152
255,150
256,147
257,145
257,144
257,144
256,144
255,144
252,148
249,154
244,162
240,173
235,187
230,204
231,229
324,319
330,340
245,294
252,295
264,293
275,287
285,272
297,252
305,231
322,197
324,193
331,176
345,153
344,153
348,145
352,137
352,137
354,136
355,147
354,147
354,157
351,181
351,183
352,200
355,236
353,237
355,257
370,290
363,287
367,293
386,309
386,307
394,305
412,287
421,277
423,272
438,251
443,234
439,225
453,206
457,193
451,181
460,167
462,155
457,147
459,136
458,127
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
