260,145
264,145
265,147
277,148
294,158
294,157
315,166
332,178
333,177
350,193
365,202
370,211
371,211
376,216
373,220
375,222
368,223
359,224
362,225
351,228
339,232
326,246
324,238
306,249
280,251
280,253
261,259
261,258
254,262
253,266
253,268
257,269
258,274
248,281
251,283
229,292
204,299
202,302
169,319
109,382
113,372
91,410
86,424
90,424
95,432
98,438
101,440
100,440
99,433
107,430
109,431
110,432
109,431
107,435
100,435
101,434
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
