267,267
265,266
255,269
264,271
273,316
266,289
273,283
270,283
270,276
269,280
272,281
276,266
274,264
270,259
268,253
267,249
270,248
267,246
266,246
264,246
266,245
267,245
266,245
268,245
268,243
267,242
267,243
271,242
277,245
274,248
284,248
295,256
293,258
306,262
314,268
316,271
318,276
317,280
316,280
313,288
302,299
301,295
293,305
281,313
281,313
265,317
253,324
253,323
246,326
242,326
242,325
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
