261,164
264,172
256,196
256,220
256,229
257,230
257,229
253,216
255,193
250,161
252,145
255,138
261,133
264,130
267,127
267,125
269,125
272,125
275,126
281,124
288,127
297,128
309,131
323,133
340,138
359,143
378,149
398,155
419,163
438,172
451,180
464,187
472,196
478,203
477,211
476,218
468,226
456,235
439,247
417,259
391,267
365,279
311,300
292,310
269,321
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
