195,185
199,180
200,189
204,148
207,136
209,136
212,138
216,137
223,139
233,140
244,143
257,146
274,150
289,156
308,162
330,170
351,177
371,184
389,193
404,203
416,209
423,215
430,220
432,223
432,225
430,226
427,227
422,229
416,231
406,233
396,235
383,237
367,239
349,242
328,249
304,256
279,263
251,265
227,330
174,285
150,290
133,297
118,301
106,306
99,310
95,308
93,309
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
