251,155
253,151
252,149
253,149
253,151
251,155
249,161
245,171
241,183
237,199
234,219
230,241
228,264
230,290
233,305
238,319
247,327
257,327
269,321
278,308
283,298
300,269
310,253
314,250
324,240
339,214
338,203
336,194
331,177
329,163
328,164
327,169
326,180
326,194
327,208
323,230
319,249
320,271
331,296
334,312
341,328
350,340
361,345
373,344
384,335
394,321
402,304
408,286
421,264
426,254
434,234
442,221
439,213
443,204
453,206
452,208
446,194
441,185
436,172
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
