267,141
266,138
263,138
260,138
257,140
253,144
248,151
245,159
241,172
239,186
236,201
238,219
237,237
239,258
243,279
249,296
257,310
267,316
276,319
287,317
299,311
305,294
313,280
321,268
331,250
339,233
343,218
342,204
342,191
341,171
343,161
344,153
346,151
346,152
346,155
344,168
343,178
343,191
343,210
344,235
346,257
348,280
354,302
361,320
367,335
379,347
389,353
400,352
408,344
418,331
425,312
431,296
437,255
439,238
440,222
436,207
434,195
431,183
426,172
424,167
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
