373,65
368,55
359,69
361,69
375,176
358,179
364,189
353,188
352,169
351,171
338,119
343,100
347,91
347,89
353,85
359,83
359,82
364,86
375,88
377,89
394,92
415,100
416,100
444,109
474,125
474,128
499,143
520,164
520,165
530,174
532,185
534,183
529,192
516,197
517,198
498,202
468,215
426,231
436,230
409,241
380,264
386,268
360,278
344,290
347,290
337,299
330,304
330,306
326,312
323,323
323,323
319,342
331,377
320,380
325,432
315,481
318,479
263,155
262,152
264,160
255,147
264,157
263,153
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
