183,154
182,155
182,155
180,154
176,157
172,159
173,159
173,159
174,159
173,159
174,157
174,154
174,154
176,150
176,151
175,148
174,153
176,163
176,163
174,187
186,219
185,214
168,264
190,279
176,293
172,356
173,382
243,274
247,258
247,246
250,234
249,228
242,220
252,200
253,190
257,174
261,168
262,167
261,176
260,177
263,190
275,210
268,218
274,240
247,290
283,274
285,298
320,318
323,312
334,322
347,321
351,307
353,310
355,292
355,274
363,261
361,247
358,233
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
