196,175,218,347
188,158,264,308
185,146,293,261
184,144,329,246
184,135,353,228
188,129,363,214
195,130,372,209
220,126,395,207
237,126,411,210
268,125,438,217
278,128,444,218
284,136,457,212
293,142,471,207
345,145,526,206
384,143,565,206
470,135,632,218
501,135,654,231
535,135,675,248
548,134,671,255
543,138,660,252
