328,101
332,95
331,91
332,92
332,94
334,94
334,93
343,97
354,100
355,101
384,109
407,124
410,123
445,131
474,146
473,149
497,160
511,173
512,176
517,184
518,195
518,197
514,209
501,222
472,248
474,244
453,273
427,292
424,294
397,306
379,324
380,319
366,329
356,335
354,336
351,338
343,339
340,341
340,340
340,341
340,341
342,343
341,349
342,348
341,382
333,445
328,448
339,482
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
