290,255,0,0
341,215,0,0
365,192,0,0
404,162,0,0
433,142,0,0
441,135,0,0
446,131,0,0
438,134,0,0
412,136,0,0
377,129,0,0
339,121,0,0
275,95,0,0
226,79,0,0
206,69,0,0
169,51,0,0
146,37,0,0
138,32,0,0
133,26,0,0
136,31,0,0
138,41,0,0
