346,128
344,124
343,122
344,122
341,121
337,122
329,123
323,127
315,129
294,140
283,151
273,153
260,159
251,163
243,168
234,172
229,173
216,184
211,188
203,194
197,200
188,211
181,217
179,223
181,227
186,231
193,233
203,236
203,234
217,236
230,242
249,239
269,239
299,246
319,253
335,250
352,250
367,253
379,258
393,262
403,264
404,264
412,265
419,266
422,264
421,267
414,269
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
