444,159,361,155
461,172,380,164
469,178,389,171
482,189,402,180
486,192,408,183
489,195,412,187
489,198,410,188
485,199,406,189
473,202,393,192
458,206,375,196
439,211,355,203
428,216,345,207
406,224,319,216
392,231,305,223
365,244,277,239
336,259,247,257
317,268,228,268
281,290,190,287
242,311,157,309
205,334,131,329
