340,126,0,0
330,119,375,136
320,122,361,106
328,128,358,121
294,53,0,0
298,58,0,0
309,67,0,0
332,82,0,0
356,106,0,0
397,120,412,178
406,142,0,0
417,158,0,0
418,168,0,0
412,171,0,0
389,179,0,0
380,184,0,0
349,191,0,0
334,196,0,0
302,206,0,0
279,223,0,0
