291,168
295,133
304,123
309,122
312,120
313,118
316,117
319,115
323,112
328,109
332,106
334,105
330,105
324,105
314,108
297,113
269,122
243,136
214,151
184,168
159,183
139,198
121,214
108,226
100,232
92,237
91,240
91,240
94,240
101,241
109,242
117,244
128,247
139,257
151,265
168,272
188,277
207,288
230,284
250,289
275,305
298,306
318,306
332,328
345,331
353,339
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
