395,210,344,235
390,205,348,227
399,171,362,206
395,160,371,160
397,156,375,142
435,163,0,0
445,167,432,137
455,157,433,169
460,157,440,154
464,159,439,164
463,164,428,182
460,171,430,183
456,179,422,195
455,185,419,200
453,192,408,207
452,197,409,213
450,198,404,223
449,202,402,218
453,206,398,222
452,215,404,232
