245,167,276,171
223,144,285,168
230,142,269,160
220,141,255,151
211,133,242,141
189,132,226,109
175,119,219,104
174,119,221,108
179,124,226,112
194,140,241,126
202,148,251,137
216,153,273,158
268,194,323,193
277,204,336,208
276,212,336,216
266,217,323,221
254,219,309,228
234,230,292,231
219,234,273,234
211,235,265,237
