383,181,448,181
381,161,451,170
382,148,454,154
383,133,460,142
384,119,464,134
389,106,471,127
393,101,475,123
395,98,476,126
393,97,475,126
389,100,474,127
384,106,470,132
376,112,463,139
362,123,454,145
346,133,444,151
333,145,434,158
317,157,423,171
308,173,416,187
302,192,412,199
316,221,423,232
323,227,432,245
