395,52,465,71
369,48,441,67
341,54,415,67
311,67,386,76
272,87,349,94
234,111,309,111
195,134,272,132
160,158,234,152
129,180,203,170
110,199,180,188
106,205,172,192
104,213,170,196
107,213,174,198
112,214,181,200
119,215,190,200
140,218,217,206
153,221,232,209
187,230,269,215
206,237,288,218
246,241,335,229
