580,214,0,0
557,166,0,0
539,131,0,0
527,118,0,0
516,83,0,0
492,55,0,0
458,65,0,0
416,84,0,0
375,106,0,0
333,136,0,0
295,162,0,0
269,178,0,0
251,194,0,0
244,196,0,0
240,201,0,0
243,208,0,0
250,213,0,0
254,217,0,0
269,225,0,0
296,229,0,0
