492,182
492,181
496,183
495,183
495,184
490,183
473,184
474,185
447,185
413,197
420,197
383,210
370,222
366,230
367,231
374,237
391,238
387,239
411,244
432,254
430,257
454,264
473,276
471,280
494,290
511,299
505,302
524,312
534,329
525,333
536,341
547,353
541,359
565,360
563,366
549,374
551,372
534,380
524,379
521,384
501,383
489,380
487,383
478,372
463,372
463,371
450,366
441,363
444,360
428,359
422,359
420,354
414,351
404,347
409,343
402,339
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
