346,173
346,165
344,156
341,146
337,138
334,130
327,123
318,114
309,110
298,109
287,108
274,108
265,114
255,120
244,128
237,137
232,146
228,157
228,165
230,173
232,180
239,185
248,189
259,192
268,196
285,206
300,211
309,214
317,219
327,228
334,235
339,252
339,264
337,274
327,287
320,316
301,304
288,309
274,311
261,305
253,299
244,292
238,284
232,272
229,262
225,253
223,245
222,240
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
