296,55
297,55
300,55
301,55
303,55
304,54
305,54
299,52
285,47
286,47
261,42
238,39
237,38
212,38
191,41
190,40
174,44
163,50
166,54
166,54
175,62
190,72
190,72
209,82
230,96
232,97
252,109
269,123
268,124
286,140
302,150
306,161
305,162
309,171
309,172
307,181
303,191
301,191
292,207
274,216
272,215
260,226
233,230
206,231
206,232
192,224
173,208
172,209
158,195
152,180
153,181
149,166
148,157
147,150
147,149
145,147
144,147
144,147
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
