225,155
225,148
226,148
227,148
230,150
233,150
241,151
251,150
267,151
284,148
306,148
329,147
352,145
376,144
397,142
416,140
431,140
443,136
452,136
455,138
454,141
451,143
444,148
434,153
422,162
407,173
390,185
368,198
346,211
322,227
301,241
281,252
261,267
243,275
225,296
211,308
198,316
183,324
171,336
165,347
163,350
164,349
166,353
173,350
190,354
207,352
218,350
238,342
263,343
297,338
324,337
354,338
388,340
418,338
442,335
461,330
478,326
487,323
