344,117,241,151
344,125,264,154
373,134,282,158
393,144,298,164
403,154,309,170
413,162,316,180
417,171,319,188
420,179,313,200
416,192,305,213
410,204,292,225
389,228,255,256
382,239,260,258
373,252,252,271
364,261,247,277
353,265,244,281
348,298,233,288
350,307,239,301
340,284,232,306
341,269,245,314
317,245,248,276
