372,70
371,70
372,70
372,69
368,69
367,69
362,65
352,61
339,57
338,57
322,52
303,49
304,48
285,48
272,50
272,50
273,55
280,63
294,76
294,77
317,90
315,90
338,103
357,119
356,119
372,132
387,145
385,148
393,155
396,166
397,176
396,178
389,182
378,189
379,191
362,193
345,200
347,201
326,200
308,203
310,203
291,200
277,192
264,181
265,183
258,171
249,158
250,159
244,148
244,147
242,142
239,140
238,139
239,143
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
