477,139
476,136
475,136
476,135
477,134
477,134
479,134
481,134
482,132
481,131
483,130
480,127
480,128
463,129
437,151
437,151
400,156
380,172
381,175
367,196
363,208
362,208
370,215
384,219
384,216
402,220
424,222
422,223
448,226
469,232
470,234
482,244
494,252
504,265
503,264
509,277
505,294
505,292
499,305
484,318
485,321
465,332
444,346
444,342
419,351
403,357
407,353
392,353
382,344
384,347
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
