312,109
313,108
312,107
311,107
311,106
311,106
312,105
313,104
314,103
314,104
315,102
316,101
315,100
311,99
301,101
291,105
278,110
263,115
249,124
234,136
220,149
211,161
207,172
205,179
205,187
218,187
233,188
253,193
269,194
291,198
313,201
334,212
353,229
370,247
379,269
378,292
375,319
351,345
342,404
290,381
253,380
230,372
206,370
193,362
182,356
171,342
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
