331,136,377,170
336,114,384,132
335,103,386,121
331,86,379,105
320,84,367,109
297,97,347,121
266,116,324,137
251,127,274,154
215,141,228,208
188,162,0,0
163,185,222,208
146,200,198,211
152,202,204,218
157,203,214,218
180,201,245,214
213,200,274,224
227,207,277,211
279,210,330,242
389,224,441,257
423,233,472,268
