279,195,0,0
278,187,0,0
271,169,0,0
266,156,0,0
262,149,0,0
251,150,0,0
241,153,0,0
232,154,0,0
225,155,0,0
218,158,0,0
212,161,0,0
205,166,0,0
202,173,0,0
200,181,0,0
199,193,0,0
199,206,0,0
203,220,0,0
211,239,0,0
220,254,0,0
159,307,230,295
